project_id,reporting_date,reporting_month,physical_progress_pct,cumulative_expenditure_cr
PRJ-SYN-000027,2025-03-06,40,45.77,3150.9
PRJ-SYN-000027,2025-04-05,41,47.14,3237.66
PRJ-SYN-000027,2025-05-05,42,48.52,3324.63
PRJ-SYN-000027,2025-06-04,43,49.91,3411.8
PRJ-SYN-000027,2025-07-04,44,51.31,3499.18
PRJ-SYN-000027,2025-08-03,45,52.71,3586.76
PRJ-SYN-000027,2025-09-02,46,54.12,3674.53
PRJ-SYN-000027,2025-10-02,47,55.54,3762.5
PRJ-SYN-000027,2025-11-01,48,56.96,3850.65
PRJ-SYN-000027,2025-12-01,49,58.38,3938.99
PRJ-SYN-000027,2025-12-31,50,59.82,4027.5
PRJ-SYN-000027,2026-01-30,51,61.26,4116.19
PRJ-SYN-000027,2026-03-01,52,62.7,4205.06
PRJ-SYN-000028,2024-10-07,71,76.25,1517.82
PRJ-SYN-000028,2024-11-06,72,77.54,1541.35
PRJ-SYN-000028,2024-12-06,73,78.84,1564.92
PRJ-SYN-000028,2025-01-05,74,80.13,1588.51
PRJ-SYN-000028,2025-02-04,75,81.43,1612.14
PRJ-SYN-000028,2025-03-06,76,82.74,1635.8
PRJ-SYN-000028,2025-04-05,77,84.05,1659.49
PRJ-SYN-000028,2025-05-05,78,85.36,1683.22
PRJ-SYN-000028,2025-06-04,79,86.67,1706.97
PRJ-SYN-000028,2025-07-04,80,87.99,1730.75
PRJ-SYN-000028,2025-08-03,81,89.31,1754.57
PRJ-SYN-000028,2025-09-02,82,90.64,1778.41
PRJ-SYN-000028,2025-10-02,83,91.97,1802.28
PRJ-SYN-000028,2025-11-01,84,93.3,1826.18
PRJ-SYN-000028,2025-12-01,85,94.63,1850.11
PRJ-SYN-000028,2025-12-31,86,95.97,1874.06
PRJ-SYN-000028,2026-01-30,87,97.31,1898.05
PRJ-SYN-000028,2026-03-01,88,98.65,1922.06
PRJ-SYN-000029,2024-10-07,38,62.79,578.35
PRJ-SYN-000029,2024-11-06,39,64.78,595.12
PRJ-SYN-000029,2024-12-06,40,66.78,611.92
PRJ-SYN-000029,2025-01-05,41,68.79,628.77
PRJ-SYN-000029,2025-02-04,42,70.81,645.66
PRJ-SYN-000029,2025-03-06,43,72.83,662.59
PRJ-SYN-000029,2025-04-05,44,74.87,679.56
PRJ-SYN-000029,2025-05-05,45,76.92,696.57
PRJ-SYN-000029,2025-06-04,46,78.97,713.62
PRJ-SYN-000029,2025-07-04,47,81.04,730.7
PRJ-SYN-000029,2025-08-03,48,83.11,747.82
PRJ-SYN-000029,2025-09-02,49,85.19,764.98
PRJ-SYN-000029,2025-10-02,50,87.28,782.17
PRJ-SYN-000029,2025-11-01,51,89.38,799.39
PRJ-SYN-000029,2025-12-01,52,91.49,816.65
PRJ-SYN-000029,2025-12-31,53,93.61,833.94
PRJ-SYN-000029,2026-01-30,54,95.73,851.27
PRJ-SYN-000029,2026-03-01,55,97.86,868.62
PRJ-SYN-000030,2024-10-07,68,75.44,213.44
PRJ-SYN-000030,2024-11-06,69,76.78,216.89
PRJ-SYN-000030,2024-12-06,70,78.11,220.35
PRJ-SYN-000030,2025-01-05,71,79.45,223.82
PRJ-SYN-000030,2025-02-04,72,80.8,227.29
PRJ-SYN-000030,2025-03-06,73,82.15,230.76
PRJ-SYN-000030,2025-04-05,74,83.5,234.24
PRJ-SYN-000030,2025-05-05,75,84.85,237.73
PRJ-SYN-000030,2025-06-04,76,86.21,241.22
PRJ-SYN-000030,2025-07-04,77,87.58,244.71
PRJ-SYN-000030,2025-08-03,78,88.94,248.21
PRJ-SYN-000030,2025-09-02,79,90.31,251.71
PRJ-SYN-000030,2025-10-02,80,91.69,255.22
PRJ-SYN-000030,2025-11-01,81,93.06,258.73
PRJ-SYN-000030,2025-12-01,82,94.44,262.24
PRJ-SYN-000030,2025-12-31,83,95.83,265.76
PRJ-SYN-000030,2026-01-30,84,97.22,269.29
PRJ-SYN-000030,2026-03-01,85,98.61,272.82
PRJ-SYN-000031,2024-10-07,47,51.13,348.74
PRJ-SYN-000031,2024-11-06,48,52.44,356.91
PRJ-SYN-000031,2024-12-06,49,53.75,365.1
PRJ-SYN-000031,2025-01-05,50,55.07,373.31
PRJ-SYN-000031,2025-02-04,51,56.4,381.53
PRJ-SYN-000031,2025-03-06,52,57.73,389.76
PRJ-SYN-000031,2025-04-05,53,59.06,398.02
PRJ-SYN-000031,2025-05-05,54,60.4,406.29
PRJ-SYN-000031,2025-06-04,55,61.74,414.57
PRJ-SYN-000031,2025-07-04,56,63.09,422.87
PRJ-SYN-000031,2025-08-03,57,64.45,431.18
PRJ-SYN-000031,2025-09-02,58,65.81,439.51
PRJ-SYN-000031,2025-10-02,59,67.17,447.85
PRJ-SYN-000031,2025-11-01,60,68.54,456.21
PRJ-SYN-000031,2025-12-01,61,69.91,464.58
PRJ-SYN-000031,2025-12-31,62,71.29,472.97
PRJ-SYN-000031,2026-01-30,63,72.67,481.36
PRJ-SYN-000031,2026-03-01,64,74.06,489.78
PRJ-SYN-000032,2024-10-07,63,73.97,436.56
PRJ-SYN-000032,2024-11-06,64,75.38,444.18
PRJ-SYN-000032,2024-12-06,65,76.79,451.82
PRJ-SYN-000032,2025-01-05,66,78.21,459.48
PRJ-SYN-000032,2025-02-04,67,79.64,467.14
PRJ-SYN-000032,2025-03-06,68,81.06,474.82
PRJ-SYN-000032,2025-04-05,69,82.5,482.5
PRJ-SYN-000032,2025-05-05,70,83.93,490.2
PRJ-SYN-000032,2025-06-04,71,85.37,497.91
PRJ-SYN-000032,2025-07-04,72,86.82,505.63
PRJ-SYN-000032,2025-08-03,73,88.27,513.36
PRJ-SYN-000032,2025-09-02,74,89.72,521.1
PRJ-SYN-000032,2025-10-02,75,91.18,528.85
PRJ-SYN-000032,2025-11-01,76,92.64,536.61
PRJ-SYN-000032,2025-12-01,77,94.1,544.38
PRJ-SYN-000032,2025-12-31,78,95.57,552.16
PRJ-SYN-000032,2026-01-30,79,97.04,559.96
PRJ-SYN-000032,2026-03-01,80,98.52,567.76
PRJ-SYN-000033,2024-10-07,64,74.27,399.47
PRJ-SYN-000033,2024-11-06,65,75.67,406.35
PRJ-SYN-000033,2024-12-06,66,77.07,413.23
PRJ-SYN-000033,2025-01-05,67,78.47,420.12
PRJ-SYN-000033,2025-02-04,68,79.88,427.02
PRJ-SYN-000033,2025-03-06,69,81.29,433.94
PRJ-SYN-000033,2025-04-05,70,82.71,440.86
PRJ-SYN-000033,2025-05-05,71,84.13,447.79
PRJ-SYN-000033,2025-06-04,72,85.55,454.73
PRJ-SYN-000033,2025-07-04,73,86.98,461.69
PRJ-SYN-000033,2025-08-03,74,88.41,468.65
PRJ-SYN-000033,2025-09-02,75,89.85,475.62
PRJ-SYN-000033,2025-10-02,76,91.29,482.6
PRJ-SYN-000033,2025-11-01,77,92.73,489.59
PRJ-SYN-000033,2025-12-01,78,94.18,496.59
PRJ-SYN-000033,2025-12-31,79,95.63,503.59
PRJ-SYN-000033,2026-01-30,80,97.08,510.61
PRJ-SYN-000033,2026-03-01,81,98.54,517.64
PRJ-SYN-000034,2024-10-07,44,66.26,1210.15
PRJ-SYN-000034,2024-11-06,45,68.07,1240.43
PRJ-SYN-000034,2024-12-06,46,69.89,1270.79
PRJ-SYN-000034,2025-01-05,47,71.72,1301.21
PRJ-SYN-000034,2025-02-04,48,73.56,1331.7
PRJ-SYN-000034,2025-03-06,49,75.4,1362.25
PRJ-SYN-000034,2025-04-05,50,77.25,1392.86
PRJ-SYN-000034,2025-05-05,51,79.11,1423.53
PRJ-SYN-000034,2025-06-04,52,80.97,1454.27
PRJ-SYN-000034,2025-07-04,53,82.84,1485.06
PRJ-SYN-000034,2025-08-03,54,84.72,1515.91
PRJ-SYN-000034,2025-09-02,55,86.61,1546.82
PRJ-SYN-000034,2025-10-02,56,88.5,1577.78
PRJ-SYN-000034,2025-11-01,57,90.4,1608.8
PRJ-SYN-000034,2025-12-01,58,92.31,1639.88
PRJ-SYN-000034,2025-12-31,59,94.22,1671.0
PRJ-SYN-000034,2026-01-30,60,96.14,1702.18
PRJ-SYN-000034,2026-03-01,61,98.07,1733.42
PRJ-SYN-000035,2024-10-07,59,72.65,1082.64
PRJ-SYN-000035,2024-11-06,60,74.13,1102.85
PRJ-SYN-000035,2024-12-06,61,75.61,1123.08
PRJ-SYN-000035,2025-01-05,62,77.1,1143.35
PRJ-SYN-000035,2025-02-04,63,78.6,1163.65
PRJ-SYN-000035,2025-03-06,64,80.1,1183.99
PRJ-SYN-000035,2025-04-05,65,81.6,1204.35
PRJ-SYN-000035,2025-05-05,66,83.11,1224.75
PRJ-SYN-000035,2025-06-04,67,84.63,1245.18
PRJ-SYN-000035,2025-07-04,68,86.14,1265.63
PRJ-SYN-000035,2025-08-03,69,87.67,1286.12
PRJ-SYN-000035,2025-09-02,70,89.19,1306.64
PRJ-SYN-000035,2025-10-02,71,90.72,1327.19
PRJ-SYN-000035,2025-11-01,72,92.26,1347.77
PRJ-SYN-000035,2025-12-01,73,93.8,1368.37
PRJ-SYN-000035,2025-12-31,74,95.34,1389.0
PRJ-SYN-000035,2026-01-30,75,96.89,1409.67
PRJ-SYN-000035,2026-03-01,76,98.44,1430.35
PRJ-SYN-000036,2024-10-07,13,35.25,1519.94
PRJ-SYN-000036,2024-11-06,14,38.52,1649.04
PRJ-SYN-000036,2024-12-06,15,41.85,1779.06
PRJ-SYN-000036,2025-01-05,16,45.22,1909.95
PRJ-SYN-000036,2025-02-04,17,48.63,2041.66
PRJ-SYN-000036,2025-03-06,18,52.08,2174.15
PRJ-SYN-000036,2025-04-05,19,55.57,2307.38
PRJ-SYN-000036,2025-05-05,20,59.1,2441.31
PRJ-SYN-000036,2025-06-04,21,62.67,2575.91
PRJ-SYN-000036,2025-07-04,22,66.26,2711.15
PRJ-SYN-000036,2025-08-03,23,69.89,2847.02
PRJ-SYN-000036,2025-09-02,24,73.56,2983.47
PRJ-SYN-000036,2025-10-02,25,77.25,3120.49
PRJ-SYN-000036,2025-11-01,26,80.97,3258.07
PRJ-SYN-000036,2025-12-01,27,84.72,3396.17
PRJ-SYN-000036,2025-12-31,28,88.5,3534.79
PRJ-SYN-000036,2026-01-30,29,92.31,3673.9
PRJ-SYN-000036,2026-03-01,30,96.14,3813.49
PRJ-SYN-000037,2024-10-07,54,54.92,683.75
PRJ-SYN-000037,2024-11-06,55,56.15,697.69
PRJ-SYN-000037,2024-12-06,56,57.37,711.65
PRJ-SYN-000037,2025-01-05,57,58.61,725.65
PRJ-SYN-000037,2025-02-04,58,59.84,739.66
PRJ-SYN-000037,2025-03-06,59,61.08,753.7
PRJ-SYN-000037,2025-04-05,60,62.33,767.77
PRJ-SYN-000037,2025-05-05,61,63.58,781.85
PRJ-SYN-000037,2025-06-04,62,64.83,795.96
PRJ-SYN-000037,2025-07-04,63,66.09,810.1
PRJ-SYN-000037,2025-08-03,64,67.35,824.25
PRJ-SYN-000037,2025-09-02,65,68.61,838.43
PRJ-SYN-000037,2025-10-02,66,69.88,852.63
PRJ-SYN-000037,2025-11-01,67,71.15,866.85
PRJ-SYN-000037,2025-12-01,68,72.43,881.09
PRJ-SYN-000037,2025-12-31,69,73.71,895.36
PRJ-SYN-000037,2026-01-30,70,74.99,909.64
PRJ-SYN-000037,2026-03-01,71,76.28,923.95
PRJ-SYN-000038,2024-10-07,76,77.49,745.93
PRJ-SYN-000038,2024-11-06,77,78.71,756.73
PRJ-SYN-000038,2024-12-06,78,79.94,767.55
PRJ-SYN-000038,2025-01-05,79,81.17,778.38
PRJ-SYN-000038,2025-02-04,80,82.41,789.23
PRJ-SYN-000038,2025-03-06,81,83.64,800.09
PRJ-SYN-000038,2025-04-05,82,84.88,810.96
PRJ-SYN-000038,2025-05-05,83,86.13,821.84
PRJ-SYN-000038,2025-06-04,84,87.37,832.74
PRJ-SYN-000038,2025-07-04,85,88.62,843.65
PRJ-SYN-000038,2025-08-03,86,89.88,854.58
PRJ-SYN-000038,2025-09-02,87,91.13,865.52
PRJ-SYN-000038,2025-10-02,88,92.39,876.47
PRJ-SYN-000038,2025-11-01,89,93.65,887.43
PRJ-SYN-000038,2025-12-01,90,94.92,898.4
PRJ-SYN-000038,2025-12-31,91,96.18,909.39
PRJ-SYN-000038,2026-01-30,92,97.45,920.39
PRJ-SYN-000038,2026-03-01,93,98.72,931.4
PRJ-SYN-000039,2024-10-07,59,72.65,481.9
PRJ-SYN-000039,2024-11-06,60,74.13,490.89
PRJ-SYN-000039,2024-12-06,61,75.61,499.9
PRJ-SYN-000039,2025-01-05,62,77.1,508.92
PRJ-SYN-000039,2025-02-04,63,78.6,517.96
PRJ-SYN-000039,2025-03-06,64,80.1,527.01
PRJ-SYN-000039,2025-04-05,65,81.6,536.07
PRJ-SYN-000039,2025-05-05,66,83.11,545.15
PRJ-SYN-000039,2025-06-04,67,84.63,554.24
PRJ-SYN-000039,2025-07-04,68,86.14,563.35
PRJ-SYN-000039,2025-08-03,69,87.67,572.47
PRJ-SYN-000039,2025-09-02,70,89.19,581.6
PRJ-SYN-000039,2025-10-02,71,90.72,590.75
PRJ-SYN-000039,2025-11-01,72,92.26,599.91
PRJ-SYN-000039,2025-12-01,73,93.8,609.08
PRJ-SYN-000039,2025-12-31,74,95.34,618.26
PRJ-SYN-000039,2026-01-30,75,96.89,627.46
PRJ-SYN-000039,2026-03-01,76,98.44,636.67
PRJ-SYN-000040,2024-10-07,36,46.91,842.73
PRJ-SYN-000040,2024-11-06,37,48.48,868.52
PRJ-SYN-000040,2024-12-06,38,50.06,894.38
PRJ-SYN-000040,2025-01-05,39,51.64,920.3
PRJ-SYN-000040,2025-02-04,40,53.23,946.29
PRJ-SYN-000040,2025-03-06,41,54.83,972.34
PRJ-SYN-000040,2025-04-05,42,56.44,998.46
PRJ-SYN-000040,2025-05-05,43,58.06,1024.64
PRJ-SYN-000040,2025-06-04,44,59.68,1050.89
PRJ-SYN-000040,2025-07-04,45,61.31,1077.19
PRJ-SYN-000040,2025-08-03,46,62.95,1103.55
PRJ-SYN-000040,2025-09-02,47,64.6,1129.97
PRJ-SYN-000040,2025-10-02,48,66.25,1156.44
PRJ-SYN-000040,2025-11-01,49,67.91,1182.97
PRJ-SYN-000040,2025-12-01,50,69.58,1209.55
PRJ-SYN-000040,2025-12-31,51,71.25,1236.19
PRJ-SYN-000040,2026-01-30,52,72.93,1262.88
PRJ-SYN-000040,2026-03-01,53,74.62,1289.62
PRJ-SYN-000041,2024-10-07,23,41.26,302.48
PRJ-SYN-000041,2024-11-06,24,43.42,316.98
PRJ-SYN-000041,2024-12-06,25,45.6,331.54
PRJ-SYN-000041,2025-01-05,26,47.8,346.16
PRJ-SYN-000041,2025-02-04,27,50.01,360.83
PRJ-SYN-000041,2025-03-06,28,52.24,375.56
PRJ-SYN-000041,2025-04-05,29,54.49,390.34
PRJ-SYN-000041,2025-05-05,30,56.75,405.17
PRJ-SYN-000041,2025-06-04,31,59.03,420.05
PRJ-SYN-000041,2025-07-04,32,61.32,434.98
PRJ-SYN-000041,2025-08-03,33,63.63,449.95
PRJ-SYN-000041,2025-09-02,34,65.95,464.97
PRJ-SYN-000041,2025-10-02,35,68.28,480.04
PRJ-SYN-000041,2025-11-01,36,70.63,495.15
PRJ-SYN-000041,2025-12-01,37,72.99,510.3
PRJ-SYN-000041,2025-12-31,38,75.36,525.49
PRJ-SYN-000041,2026-01-30,39,77.75,540.72
PRJ-SYN-000041,2026-03-01,40,80.15,555.99
PRJ-SYN-000042,2024-10-07,64,74.27,564.09
PRJ-SYN-000042,2024-11-06,65,75.67,573.79
PRJ-SYN-000042,2024-12-06,66,77.07,583.51
PRJ-SYN-000042,2025-01-05,67,78.47,593.24
PRJ-SYN-000042,2025-02-04,68,79.88,602.99
PRJ-SYN-000042,2025-03-06,69,81.29,612.75
PRJ-SYN-000042,2025-04-05,70,82.71,622.52
PRJ-SYN-000042,2025-05-05,71,84.13,632.31
PRJ-SYN-000042,2025-06-04,72,85.55,642.11
PRJ-SYN-000042,2025-07-04,73,86.98,651.93
PRJ-SYN-000042,2025-08-03,74,88.41,661.76
PRJ-SYN-000042,2025-09-02,75,89.85,671.61
PRJ-SYN-000042,2025-10-02,76,91.29,681.46
PRJ-SYN-000042,2025-11-01,77,92.73,691.33
PRJ-SYN-000042,2025-12-01,78,94.18,701.21
PRJ-SYN-000042,2025-12-31,79,95.63,711.11
PRJ-SYN-000042,2026-01-30,80,97.08,721.02
PRJ-SYN-000042,2026-03-01,81,98.54,730.94
PRJ-SYN-000043,2024-10-07,12,16.28,572.68
PRJ-SYN-000043,2024-11-06,13,17.93,625.38
PRJ-SYN-000043,2024-12-06,14,19.59,678.5
PRJ-SYN-000043,2025-01-05,15,21.28,732.0
PRJ-SYN-000043,2025-02-04,16,23.0,785.85
PRJ-SYN-000043,2025-03-06,17,24.73,840.05
PRJ-SYN-000043,2025-04-05,18,26.49,894.56
PRJ-SYN-000043,2025-05-05,19,28.27,949.38
PRJ-SYN-000043,2025-06-04,20,30.06,1004.48
PRJ-SYN-000043,2025-07-04,21,31.87,1059.86
PRJ-SYN-000043,2025-08-03,22,33.7,1115.51
PRJ-SYN-000043,2025-09-02,23,35.55,1171.41
PRJ-SYN-000043,2025-10-02,24,37.41,1227.56
PRJ-SYN-000043,2025-11-01,25,39.29,1283.93
PRJ-SYN-000043,2025-12-01,26,41.18,1340.54
PRJ-SYN-000043,2025-12-31,27,43.09,1397.36
PRJ-SYN-000043,2026-01-30,28,45.01,1454.4
PRJ-SYN-000043,2026-03-01,29,46.95,1511.63
PRJ-SYN-000044,2024-10-07,37,59.7,2006.94
PRJ-SYN-000044,2024-11-06,38,61.64,2066.69
PRJ-SYN-000044,2024-12-06,39,63.59,2126.59
PRJ-SYN-000044,2025-01-05,40,65.55,2186.65
PRJ-SYN-000044,2025-02-04,41,67.52,2246.86
PRJ-SYN-000044,2025-03-06,42,69.5,2307.21
PRJ-SYN-000044,2025-04-05,43,71.49,2367.71
PRJ-SYN-000044,2025-05-05,44,73.49,2428.35
PRJ-SYN-000044,2025-06-04,45,75.5,2489.13
PRJ-SYN-000044,2025-07-04,46,77.52,2550.04
PRJ-SYN-000044,2025-08-03,47,79.55,2611.08
PRJ-SYN-000044,2025-09-02,48,81.58,2672.26
PRJ-SYN-000044,2025-10-02,49,83.63,2733.56
PRJ-SYN-000044,2025-11-01,50,85.68,2794.99
PRJ-SYN-000044,2025-12-01,51,87.74,2856.54
PRJ-SYN-000044,2025-12-31,52,89.81,2918.21
PRJ-SYN-000044,2026-01-30,53,91.88,2980.0
PRJ-SYN-000044,2026-03-01,54,93.97,3041.91
PRJ-SYN-000045,2024-10-07,36,55.54,465.18
PRJ-SYN-000045,2024-11-06,37,57.39,479.41
PRJ-SYN-000045,2024-12-06,38,59.26,493.68
PRJ-SYN-000045,2025-01-05,39,61.13,507.99
PRJ-SYN-000045,2025-02-04,40,63.02,522.34
PRJ-SYN-000045,2025-03-06,41,64.92,536.72
PRJ-SYN-000045,2025-04-05,42,66.82,551.14
PRJ-SYN-000045,2025-05-05,43,68.73,565.59
PRJ-SYN-000045,2025-06-04,44,70.66,580.07
PRJ-SYN-000045,2025-07-04,45,72.59,594.59
PRJ-SYN-000045,2025-08-03,46,74.53,609.14
PRJ-SYN-000045,2025-09-02,47,76.48,623.73
PRJ-SYN-000045,2025-10-02,48,78.43,638.34
PRJ-SYN-000045,2025-11-01,49,80.4,652.98
PRJ-SYN-000045,2025-12-01,50,82.37,667.66
PRJ-SYN-000045,2025-12-31,51,84.35,682.36
PRJ-SYN-000045,2026-01-30,52,86.34,697.09
PRJ-SYN-000045,2026-03-01,53,88.34,711.85
PRJ-SYN-000046,2024-10-07,55,71.19,4504.06
PRJ-SYN-000046,2024-11-06,56,72.75,4594.22
PRJ-SYN-000046,2024-12-06,57,74.31,4684.55
PRJ-SYN-000046,2025-01-05,58,75.88,4775.03
PRJ-SYN-000046,2025-02-04,59,77.45,4865.67
PRJ-SYN-000046,2025-03-06,60,79.03,4956.46
PRJ-SYN-000046,2025-04-05,61,80.61,5047.4
PRJ-SYN-000046,2025-05-05,62,82.2,5138.5
PRJ-SYN-000046,2025-06-04,63,83.8,5229.74
PRJ-SYN-000046,2025-07-04,64,85.39,5321.12
PRJ-SYN-000046,2025-08-03,65,87.0,5412.65
PRJ-SYN-000046,2025-09-02,66,88.61,5504.32
PRJ-SYN-000046,2025-10-02,67,90.22,5596.13
PRJ-SYN-000046,2025-11-01,68,91.84,5688.07
PRJ-SYN-000046,2025-12-01,69,93.46,5780.15
PRJ-SYN-000046,2025-12-31,70,95.09,5872.36
PRJ-SYN-000046,2026-01-30,71,96.72,5964.71
PRJ-SYN-000046,2026-03-01,72,98.36,6057.19
PRJ-SYN-000047,2024-10-07,29,56.02,606.03
PRJ-SYN-000047,2024-11-06,30,58.35,629.06
PRJ-SYN-000047,2024-12-06,31,60.69,652.16
PRJ-SYN-000047,2025-01-05,32,63.05,675.34
PRJ-SYN-000047,2025-02-04,33,65.42,698.59
PRJ-SYN-000047,2025-03-06,34,67.8,721.91
PRJ-SYN-000047,2025-04-05,35,70.2,745.3
PRJ-SYN-000047,2025-05-05,36,72.62,768.76
PRJ-SYN-000047,2025-06-04,37,75.05,792.28
PRJ-SYN-000047,2025-07-04,38,77.49,815.87
PRJ-SYN-000047,2025-08-03,39,79.94,839.52
PRJ-SYN-000047,2025-09-02,40,82.41,863.23
PRJ-SYN-000047,2025-10-02,41,84.88,886.99
PRJ-SYN-000047,2025-11-01,42,87.37,910.82
PRJ-SYN-000047,2025-12-01,43,89.88,934.7
PRJ-SYN-000047,2025-12-31,44,92.39,958.64
PRJ-SYN-000047,2026-01-30,45,94.92,982.63
PRJ-SYN-000047,2026-03-01,46,97.45,1006.68
PRJ-SYN-000048,2024-10-07,44,59.52,436.09
PRJ-SYN-000048,2024-11-06,45,61.14,447.0
PRJ-SYN-000048,2024-12-06,46,62.78,457.94
PRJ-SYN-000048,2025-01-05,47,64.42,468.91
PRJ-SYN-000048,2025-02-04,48,66.07,479.89
PRJ-SYN-000048,2025-03-06,49,67.72,490.9
PRJ-SYN-000048,2025-04-05,50,69.39,501.93
PRJ-SYN-000048,2025-05-05,51,71.05,512.99
PRJ-SYN-000048,2025-06-04,52,72.73,524.06
PRJ-SYN-000048,2025-07-04,53,74.41,535.16
PRJ-SYN-000048,2025-08-03,54,76.1,546.28
PRJ-SYN-000048,2025-09-02,55,77.79,557.41
PRJ-SYN-000048,2025-10-02,56,79.49,568.57
PRJ-SYN-000048,2025-11-01,57,81.2,579.75
PRJ-SYN-000048,2025-12-01,58,82.91,590.95
PRJ-SYN-000048,2025-12-31,59,84.63,602.17
PRJ-SYN-000048,2026-01-30,60,86.35,613.4
PRJ-SYN-000048,2026-03-01,61,88.08,624.66
PRJ-SYN-000049,2024-10-07,58,65.74,1405.4
PRJ-SYN-000049,2024-11-06,59,67.1,1432.07
PRJ-SYN-000049,2024-12-06,60,68.46,1458.8
PRJ-SYN-000049,2025-01-05,61,69.84,1485.56
PRJ-SYN-000049,2025-02-04,62,71.21,1512.37
PRJ-SYN-000049,2025-03-06,63,72.59,1539.23
PRJ-SYN-000049,2025-04-05,64,73.98,1566.13
PRJ-SYN-000049,2025-05-05,65,75.37,1593.06
PRJ-SYN-000049,2025-06-04,66,76.76,1620.04
PRJ-SYN-000049,2025-07-04,67,78.16,1647.07
PRJ-SYN-000049,2025-08-03,68,79.56,1674.13
PRJ-SYN-000049,2025-09-02,69,80.97,1701.23
PRJ-SYN-000049,2025-10-02,70,82.38,1728.37
PRJ-SYN-000049,2025-11-01,71,83.79,1755.55
PRJ-SYN-000049,2025-12-01,72,85.21,1782.77
PRJ-SYN-000049,2025-12-31,73,86.63,1810.02
PRJ-SYN-000049,2026-01-30,74,88.06,1837.31
PRJ-SYN-000049,2026-03-01,75,89.49,1864.64
PRJ-SYN-000050,2024-10-07,23,36.5,70.76
PRJ-SYN-000050,2024-11-06,24,38.41,74.15
PRJ-SYN-000050,2024-12-06,25,40.34,77.55
PRJ-SYN-000050,2025-01-05,26,42.29,80.97
PRJ-SYN-000050,2025-02-04,27,44.24,84.41
PRJ-SYN-000050,2025-03-06,28,46.22,87.85
PRJ-SYN-000050,2025-04-05,29,48.21,91.31
PRJ-SYN-000050,2025-05-05,30,50.21,94.78
PRJ-SYN-000050,2025-06-04,31,52.22,98.26
PRJ-SYN-000050,2025-07-04,32,54.25,101.75
PRJ-SYN-000050,2025-08-03,33,56.29,105.25
PRJ-SYN-000050,2025-09-02,34,58.34,108.77
PRJ-SYN-000050,2025-10-02,35,60.41,112.29
PRJ-SYN-000050,2025-11-01,36,62.49,115.83
PRJ-SYN-000050,2025-12-01,37,64.57,119.37
PRJ-SYN-000050,2025-12-31,38,66.67,122.92
PRJ-SYN-000050,2026-01-30,39,68.79,126.49
PRJ-SYN-000050,2026-03-01,40,70.91,130.06
PRJ-SYN-000051,2024-10-07,60,72.99,1413.5
PRJ-SYN-000051,2024-11-06,61,74.45,1439.44
PRJ-SYN-000051,2024-12-06,62,75.92,1465.41
PRJ-SYN-000051,2025-01-05,63,77.39,1491.43
PRJ-SYN-000051,2025-02-04,64,78.87,1517.5
PRJ-SYN-000051,2025-03-06,65,80.35,1543.6
PRJ-SYN-000051,2025-04-05,66,81.84,1569.74
PRJ-SYN-000051,2025-05-05,67,83.33,1595.92
PRJ-SYN-000051,2025-06-04,68,84.82,1622.14
PRJ-SYN-000051,2025-07-04,69,86.32,1648.4
PRJ-SYN-000051,2025-08-03,70,87.82,1674.7
PRJ-SYN-000051,2025-09-02,71,89.33,1701.04
PRJ-SYN-000051,2025-10-02,72,90.84,1727.41
PRJ-SYN-000051,2025-11-01,73,92.36,1753.82
PRJ-SYN-000051,2025-12-01,74,93.88,1780.26
PRJ-SYN-000051,2025-12-31,75,95.4,1806.75
PRJ-SYN-000051,2026-01-30,76,96.93,1833.26
PRJ-SYN-000051,2026-03-01,77,98.46,1859.81
PRJ-SYN-000052,2024-10-07,64,68.13,2477.05
PRJ-SYN-000052,2024-11-06,65,69.41,2519.66
PRJ-SYN-000052,2024-12-06,66,70.69,2562.33
PRJ-SYN-000052,2025-01-05,67,71.98,2605.07
PRJ-SYN-000052,2025-02-04,68,73.27,2647.87
PRJ-SYN-000052,2025-03-06,69,74.57,2690.73
PRJ-SYN-000052,2025-04-05,70,75.87,2733.66
PRJ-SYN-000052,2025-05-05,71,77.17,2776.65
PRJ-SYN-000052,2025-06-04,72,78.48,2819.7
PRJ-SYN-000052,2025-07-04,73,79.79,2862.81
PRJ-SYN-000052,2025-08-03,74,81.1,2905.97
PRJ-SYN-000052,2025-09-02,75,82.42,2949.2
PRJ-SYN-000052,2025-10-02,76,83.74,2992.48
PRJ-SYN-000052,2025-11-01,77,85.06,3035.82
PRJ-SYN-000052,2025-12-01,78,86.39,3079.22
PRJ-SYN-000052,2025-12-31,79,87.72,3122.67
PRJ-SYN-000052,2026-01-30,80,89.05,3166.18
PRJ-SYN-000052,2026-03-01,81,90.39,3209.74
PRJ-SYN-000053,2024-10-07,75,77.25,303.89
PRJ-SYN-000053,2024-11-06,76,78.49,308.35
PRJ-SYN-000053,2024-12-06,77,79.73,312.82
PRJ-SYN-000053,2025-01-05,78,80.97,317.29
PRJ-SYN-000053,2025-02-04,79,82.22,321.77
PRJ-SYN-000053,2025-03-06,80,83.47,326.25
PRJ-SYN-000053,2025-04-05,81,84.72,330.74
PRJ-SYN-000053,2025-05-05,82,85.98,335.23
PRJ-SYN-000053,2025-06-04,83,87.24,339.73
PRJ-SYN-000053,2025-07-04,84,88.5,344.24
PRJ-SYN-000053,2025-08-03,85,89.77,348.75
